QunNum,MastQQ,CreateDate,Title,Class,QunText
18296845,32,2010-12-26,☆．．．°□Yesterda,4273,含羞草.....
18296847,38,2005-12-02,愛ぜ妳№戀你,395,
18296850,1,2006-01-17,※小破孩※,1,
18296851,1,2005-12-11,銪魰哊路,129,..
18296852,44,2010-07-23,豬羅紀□厷園,2773,朙倁嗨鈈歹匕ěě亻扁彺歹匕鲤嗨``
18296853,22,2008-01-17,762杀人军团,4263,我们是代表正义的化身——050762！
18296854,42,2005-12-02,有梦的人,3062,
18296855,2,2007-03-01,Ｎǐ從訡苡後⒈種遊戯,3275,鼕鼕︷︷︶︺~~﹊鮈鍾訓覺覺豬喇zZΖ︶︺~~﹊〆永遠dě承諾.ごˊ﹑
18296856,2,2005-12-02,一家人,145,大家好
18296857,13,2007-12-29,昆机信息化,0,
18296858,49,2005-12-02,和谐一号-七中队20分,4285,
18296859,9,2010-10-25,淘宝网群,387,
18296860,44,2007-09-21,〖蒋浩〗,395,希望浩子们能和平相处...
18296862,7,2005-12-02,——————,4159,-
18296863,8,2005-12-02,老。表会,319,幸福。ー半陽光。ー半憂傷。
18296865,33,2005-12-02,一十四班,22,大家注意身体！好好保重！~~~我想你们~~~乾坤```~~
18296866,13,2006-01-16,快乐家园,321,你快乐、我高兴。<br/>欢迎朋友推荐加入。欢迎光临
18296868,2,2006-03-21,→六年四班←,71,哈哈/HJ
18296869,101,2005-12-02,雲夢澤,18,给大家创造个聊天的场所
18296870,66,2009-02-09,模具培训,321,河北渤海模具培训学校实用模具设计培训。
18296871,29,2005-12-02,ｍe壞↘脾氣,1118,、
18296872,1,2008-12-27,有心有人疼,144,
18296873,22,2008-12-07,群里送话费，看群公告,187,免费拿話費兩百块!群里的朋友们用手机拨打12590715664参加娱乐大本营就可以了，我今天
18296874,39,2005-12-02,理五班,394,我爱狂拍，所以我。。。。。。
18296875,5,2006-07-21,☆~鋶荇·*領導時埫,144,3333-33333-33339612723223309946947
18296876,2,2011-03-12,壬,76,
18296877,19,2010-05-14,☆泪的回忆☆,22,
18296878,5,2005-12-02,金盾天龙八部群,20,
18296879,3,2006-01-11,虚虚实实一场梦,316,人生如梦，笑游人生。。爱情不死，只为痴心。。
18296880,9,2007-05-14,17中01级10班,22,17中01级10班的各位兄弟姐妹们！大家辛苦了！挖哈哈哈哈哈哈！！！
18296881,69,2005-12-02,05国贸1班,7,缘来一家人
18296882,29,2006-01-01,长春亚泰超白金一代,0,长春亚泰超白金一代
18296883,23,2007-03-11,新时代技术研究探讨群,4216,
18296884,10,2005-12-02,:.ぁ爱你①万年.:*,3,※我爱我的那个（她）哦！！~~~~~爱（她）一生一时，天天都爱我的那个（她）
18296885,11,2006-10-31,Q孤单抗体Q,4,
18296888,40,2005-12-02,『就噯０⑤０②』,13,武汉科技大学中南分校---------外语学院。<br/><br/>
18296890,10,2010-05-07,ZYNE兄弟小队,398,兄弟们我们现在在YY1611小队35号ZYNX一起dota果断上YY大家一起嗨起来!!
18296891,28,2006-08-30,050201的爷们,14,
18296892,2,2011-03-09,爱,20,
18296893,12,2010-05-14,芳芳,319,浙江台州
18296894,2,2010-07-15,1,395,
18296895,9,2006-02-22,翁翁的战友,2179,就是狂~!呵呵~!
18296896,11,2005-12-02,→帅←,71,大家好`偶是啊赖<br/>
18296897,2,2005-12-02,GAME,73,GAME
18296898,37,2005-12-02,05土甲,213,我们都是土木的灵魂！
18296899,14,2007-12-11,无业游民群,174,
18296900,33,2005-12-31,调皮异族,142,都係因僞爱ゞ==-\=傻猪<br/>希望這個群能夠帶給我們美好的回憶！珍惜友情
18296901,20,2005-12-02,大排庄,395,大排庄<br/>大田绿绕<br/>排润春禾<br/>
18296902,17,2006-12-18,呼和浩特兼职联盟,2685,
18296903,1,2006-01-08,无限,13,
18296905,10,2006-12-20,oOoo锛瀦de鑀,314,ｗǒ想灬ヽ我們òò永遠不要說〣ｆēη┆手﹎.ゞ╱愛妳不是遊戲╱愛妳是真心真意ゞ╱
18296906,9,2005-12-02,1－217,2051,
18296907,3,2006-02-22,设计界,5,成功
18296908,3,2006-05-17,高原钻井交友社区,58,
18296911,5,2010-08-25,家庭会议,2807,请大家在群名片上填**实的姓名.地址，不填的T。在群里说些不健康的话的T。
18296912,5,2005-12-02,中国散户联盟05群,3550,散户交流!
18296913,4,2005-12-02,兄弟情　,2567,
18296914,27,2005-12-22,黑龙江空管分局,210,
18296915,1,2005-12-02,诗人的眼泪,308,唐诗宋词
18296916,1,2005-12-02,软件交流,187,
18296917,3,2005-12-02,﹊ò.感覺,20,γ.﹫我dē好姐妹シ︷ァ好朋友′きパ°cОo<br/>
18296918,41,2005-12-02,相识“九六”,4282,
18296919,10,2005-12-10,┌.游戏！天堂,4159,本群欢迎喜爱游戏的人一起来玩《海之乐章》序列号本群提供..想玩的朋友+++.大家一起玩
18296920,7,2010-07-14,缘分啊,144,专职解决剩女剩男结婚问题
18296921,12,2010-11-16,华星内蒙办,188,
18296922,20,2005-12-02,◎∮酷铃№幻想＄∽,4159,发燃放
18296923,11,2005-12-02,恶人谷,6,我们都是恶人谷里面的山毛猴！
18296924,68,2005-12-22,○㈥ⅠⅤ,0,
18296925,27,2005-12-02,17宝宝园,4285,⒉00④屆⒄班<br/>汏傢鏃！
18296926,7,2010-09-09,文管第四小组,4272,
18296927,6,2005-12-03,IROあせないで,129,喜欢音乐的人来吧
18296928,19,2006-05-28,★春田花花_べ苝亰,194,中油北京▂▂闲人免进▂▂后果自负▄︻┻┳═一
18296930,35,2006-11-26,魔兽→最后一颗子弹,398,大家一起来玩10区戈提克一起重新练或有帐号转过来也可以啊BL
18296931,7,2010-12-30,济南万千团购网,387,万千团购网是济南富贵传媒有限公司旗下的网站之一，富贵传媒是搜狐山东地区代理商，并
18296933,24,2007-08-22,崇阳情网,2720,想你身不由己、爱你不能自拔、吻你情不自禁。
18296934,40,2006-07-15,5班,2026,
18296935,3,2005-12-02,校风部,395,
18296936,7,2005-12-02,精打细算,332,流星的划过，总能带给我千年的畅想<br/>心灵谱写出善良和美丽，星星闪耀着快乐与幸福
18296937,15,2011-03-21,平安旬阳，阳光帅男孩,2885,愿朋友们在新的一年：身体健康，财源滚滚，好运连连。。。。。。
18296938,1,2005-12-02,奥特曼、外交,131,so、赞
18296939,7,2006-01-15,。。。。。。。。。。,1533,
18296940,3,2005-12-09,2000届初三6班,2748,
18296941,28,2005-12-02,上饶心理咨询师协会,11,心理学专业工作者和爱好者都可以加入，共同交流和探讨。
18296942,1,2007-01-31,.└爱﹏.゛,3915,和平相处.
18296944,1,2005-12-02,心の碎片,3499,.|.゛*ɑ。.嫄`ˋ婡°чoǔ﹎早゛﹏`˙|把.&amp;.硪＊莣°|ē.&quot;‐．.Н_y<br/>
18296945,29,2005-12-02,高一(4)班,388,有时间就上群里聊聊~多多联系联系
18296947,15,2007-02-04,97食加班,20,97食加班的所有同学们
18296948,9,2005-12-07,创业大赛,21,
18296949,1,2005-12-02,都是好兄弟,68,
18296950,21,2010-05-18,光明与黑暗,398,光明照耀大地；黑暗吞噬光明
18296951,8,2006-04-28,109,319,109
18296952,13,2005-12-02,孤儿院,395,
18296953,26,2005-12-02,人生地带,314,帅‘酷；丽’美‘的进/人生地带
18296954,2,2005-12-02,南铁医院,394,
18296955,1,2005-12-02,kongbai,131,KTV中wvw.zktv.in
18296956,29,2006-06-29,↘糖糖¨／,4284,
18296957,29,2005-12-02,大家聊吧,4235,自家人在群里想说什么就说什么吧男的不要在里面互骂不想在里面的可以出去啊
18296958,7,2005-12-16,魔兽内部讨论群,20,
18296959,1,2005-12-02,K／Ying,395,
18296960,44,2005-12-02,阿修罗,1641,黑客学习http://unix-cd.com/hacker/
18296961,3,2007-08-13,CS-JTR,0,
18296963,1,2005-12-02,ヤ〃┉爛Φ謜↓ザo,134,
18296964,1,2006-10-21,╬.萬歲爺|╬群19,395,欢迎大家的加入！为了把（帥べ瀦瀦潗團）扩大！希望大家的帮忙！谢拉！
18296965,28,2007-12-24,panda乐园,316,快乐的空间，心灵的窗口！！！加群者请自觉修改名片，文明聊天。
18296966,63,2005-12-02,理工大应技院,308,-----成都理工大学应用技术学院专用群----
18296967,8,2005-12-02,xaxbala,2,http://www.zuansf.com/
18296969,2,2006-02-22,&amp;尛時候,3101,
18296970,1,2005-12-09,玉中04毕业声生,20,大伙都是老同学了，有空咱们都一起上网聊聊大家句聚聚，谁有别的同学的QQ号说一声，让
18296971,47,2005-12-02,赤东大家庭,2717,走自己的路，让别人无路可走。。
18296972,17,2005-12-02,剑侠修情,18,
18296973,9,2010-03-04,欲望磨灭人性　◎,395,没有最肮脏的λ类’只有最丑陋的本能。
18296974,4,2006-03-20,嫒的承諾,395,
18296975,2,2006-01-03,神奇数字,12,
18296976,1,2006-01-06,作业,18,
18296977,45,2005-12-02,我们的童年,395,
18296979,56,2005-12-02,同学录（高中部）,4295,弄这个群没别的意思，主要用途不是聊天，互补一下大家缺少的同学QQ号和联系方式。
18296980,1,2006-05-12,白龙之歌,57,柔情
18296981,83,2006-01-09,『″輕舞』娛社②,394,
18296982,25,2008-04-14,看群公告！好消息！,187,免费拿話費兩百块!群里的朋友们用手机拨打1259064212参加侣友在线答题就可以了，我今
18296983,14,2005-12-02,外联,2215,
18296984,26,2009-04-13,⑦年级。。专属,2753,-
18296985,26,2005-12-02,LEAR私人群体,0,▲爱▲情▲测▲试▲www.542z.cn?mmn
18296988,20,2006-12-09,我们大家8年1班,4272,"8年1班是我们大家的,无论怎么样都分不了的,因为大家都有友谊都是同学"
18296989,41,2005-12-02,°︾゜中学会の,4291,我们有缘在此相聚就让我们共同走过这条曾经有过快乐时光的路！！！<br/>
18296990,1,2005-12-02,K／Ying,18,
18296991,3,2005-12-12,yanjiu,153,yanjiu
18296992,3,2005-12-02,ɑ﹏情芘唫樫,1069,ツヤ勾勾手指頭.o一辈子Ъù分手491094673
18296993,5,2005-12-10,爱的★诺言→是个屁,319,初恋的感觉是那么的美好，可．．．哎～！这社会，宁愿相信母猪会上树，也不会在去．．
18296996,2,2006-06-30,欢乐无限,150,
18296997,34,2005-12-09,高二10班,14,十班巨强！！！<br/>十班无敌！！！
18296998,52,2005-12-02,俊,4286,...
18296999,23,2005-12-02,02沈药4班,20,
18297000,21,2006-01-07,想你我会孤单,2582,"枫叶红*飘落雪~那一刹那&amp;我会轻轻地向你诉说:人生几何,有缘在一起只要开心就好."
18297001,4,2006-05-09,St.Pons,3189,
18297002,13,2009-05-22,剑三枫泾古镇交流群,20,
18297003,16,2005-12-02,舞,1941,┊★☆光明神域☆★┊<br/>┊〓☆爱情圣殿☆〓┊
18297004,4,2005-12-02,惠州NBA球迷群,20,属于惠州人的NBA
18297005,8,2006-03-09,画眉鸟的快乐,135,反对
18297006,8,2006-12-10,清逸之空,316,无论离得离得有多远，一份关心永远在，盼望能听到你过得开怀！
18297008,8,2005-12-02,3077﹎拽拽dě神话ベ,18,
18297010,27,2005-12-02,㈣メ幫の私人兲堂,129,-╭╖.<br/>╘◆.¤ㄗs:風氺論流轉感覺隨時換
18297011,14,2005-12-08,★ぃ★相印ぅ,315,╰☆到底爱情是怎么一回事，太多的故事，结局都是如此！~~~永远的♀好心情じ☆ve
18297012,1,2007-05-09,2,395,0
18297013,2,2010-06-05,团子小家族,4269,没有简介
18297014,13,2007-06-01,JHB,398,NJHVVVVVVVVVVVV
18297015,5,2006-03-28,逍遥ゾ义┆家族4群,1118,:http://www.xiaoyaoyi.w9w8.cn/pages/temp1/index.jsp?name=xiaoyaoyi<br/>家族网站
18297017,3,2006-10-08,WMA—THINKTANK,4294,已开始的征途！
18297018,57,2006-06-19,闽公专法律大队03乐园,2096,公专同学录
18297019,2,2005-12-02,开心农场,0,<br/>交流群①群26133819②群24697004③群18297019
18297020,1,2010-02-05,阅泰江公馆,13,寂寞吗想找马子或凯子吗这里给你一个展示自己的平台
18297021,1,2007-05-18,百家宝宝百家妈,396,百家宝宝组建而成的群，留给宝宝长大后用，也许他们长大后会成为同学或者朋友
18297024,2,2010-09-24,......,395,........
18297025,4,2009-05-28,世界太孤单,0,怕遗忘，但又需感谢的人...
18297026,6,2006-05-19,变变变设计技术组,395,.
18297027,40,2006-05-13,初三一班,4273,
18297028,12,2005-12-02,.地獄¤蝶硲,21,"来自地域的呼唤,回归的孩子."
18297029,17,2005-12-02,水族爱好者管理团队,188,
18297030,29,2006-02-22,中国四川资中金带同学,4282,金带场四中的同学，其中因为垮班的原因，所以这个同学录里有91和92年毕业的同学。嘿嘿
18297031,4,2005-12-02,tui&acute;l;[,147,plpo-0-==\-[]\=-][-==-
18297032,22,2008-06-06,回小.6-4班,4280,为什么我们没有聚会？那是因为我们没有自己班的群。。
18297033,1,2008-03-13,蓝色狂龙,7,大家好哦
18297034,1,2006-07-31,o夢幻ヤ小子,20,喜望，公同创建每好将来.........
18297035,2,2005-12-02,你好,2235,人
18297036,14,2005-12-02,刘家大院,393,刘家大院
18297037,10,2005-12-02,宿舍,2213,
18297038,6,2005-12-02,PMP学习第一小组,4263,
18297039,1,2006-03-09,LOVE宝,266,
18297040,12,2006-07-19,美女交流,20,你感觉自己是美女.就OK走自己的路.让别人说去吧
18297041,1,2005-12-02,缘分家族,319,<br/><br/>
18297042,28,2009-01-14,潮流部落,56,`
18297044,2,2008-12-07,Ｖ!p”_____幸福,131,<br/>街角、歇斯底里昦微笑。迩若不离、莪亦不弃.
18297045,2,2005-12-02,山经05金融,326,
18297046,20,2009-08-22,_sorrow╮沫氏,0,<br/><br/><br/><br/><br/><br/>丶尛蔸、尛希，尛弈↗↗、<br/>男人↘?
18297048,20,2010-06-05,2688网店,387,
18297049,8,2006-11-05,(⊙o⊙),394,欢迎加入......
18297050,46,2005-12-02,02模具蓝色,59,我的梦，被你和煦的微风，染上了一缕金色的阳光！
18297051,77,2006-01-06,涟源五中135班,2200,"鰗鰈为誮醉,誮却譢風飛.﹖ゞ゛.丗堺僦⒋﹏_&amp;這嚒滴！現識。"
18297052,38,2010-07-15,在乎涐..,389,
18297053,10,2005-12-02,WOW10人团队,68,
18297054,7,2009-08-17,浪花、□羙,0,好好学习
18297055,2,2010-11-06,huilin,3,
18297056,13,2009-10-30,胡吹臭砍,2981,
18297057,1,2005-12-02,05商英一班,394,
18297058,4,2005-12-02,班群,18,
18297059,2,2006-04-02,-.★时尚せ家族,394,533525198601010018
18297061,4,2007-03-09,清淡如茶清淡如我,395,清淡如茶清淡如我
18297062,11,2005-12-02,寻找自我,8,
18297063,9,2007-04-09,珍惜亇．,319,"|_.╱/◆:再牛ы滴‖萧邦‖!╰∝＊,也弹奏不出＾労z&acute;ジ嘚悲傷Оо_/~↘"
18297064,31,2006-02-22,安阳一中,388,安阳县一中
18297065,23,2005-12-02,欧梵诺-一群叼毛,2230,
18297066,13,2005-12-02,52,2,
18297069,1,2007-03-30,╳灬魔兽滴ぴ②群,78,
18297070,53,2006-12-20,初三5班,4270,大家上线都给我忽悠一句<br/>
18297071,26,2008-04-25,矿区电工班,22,
18297072,49,2009-04-14,山大2008级MPA集中班,4274,山大2008级MPA集中班
18297073,1,2005-12-02,风,7,
18297074,20,2006-02-22,支离ぁ破碎..,1,~~~~~~~~~~~!!!!!!!!!!!!!!!!!!!!!!!!!!!!@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
18297075,1,2005-12-02,百年孤寂,302,最后迦陵忘记了那些瑰丽的云彩和空灵的音乐。只记得那猛烈翻飞的白衣，最后碎裂在漫天
18297077,63,2005-12-02,鲁DOTA司令部【分部】,395,
18297078,27,2006-12-12,诛仙,187,
18297079,8,2005-12-10,我们的世界,131,
18297080,1,2005-12-09,日照铁中98级三班,22,
18297081,14,2005-12-02,健康五行食录,309,对生活充满着热情！对健康充满着希望！要吃，就吃出水平...
18297082,5,2005-12-02,苼銣夓錵,20,
18297083,5,2005-12-02,龙魂惊天,133,请带上自己的名字！
18297084,5,2008-11-18,自由前沿自由人,3074,杯中自有天上月，<br/>腹内更牵万种情。<br/>一生大醉能几回，<br/>何不豪饮到天明？
18297086,14,2009-12-22,北召的爷们,232,我是你打败
18297087,46,2005-12-13,06行政管理3班二群,4279,本群系俾06行政管理学院3班的同学仔加入既，欢迎加入！多谢多谢，要改格式哟。。。。
18297088,20,2005-12-11,FinalSideasy（废）,145,这里是十分混乱的一个恐怖的群。。。非常恐怖。。非常恐怖。。非常恐怖。。。。
18297090,8,2007-11-02,霸王龙だ军团,187,爱玩霸王的就和我一起加入吧<br/>我们的行会龙だ军团gogogo
18297091,2,2005-12-02,朵朵,324,我们共同富裕，我们是先富起来的人！
18297092,5,2006-01-01,我亲爱的们,7,我们是永远的朋友！
18297093,8,2006-02-02,徐菲値佷咹靜oοΟo,147,喜欢就来啊~！速度~~~３４４５３３７３
18297094,2,2005-12-02,两人世界,316,
18297095,49,2009-05-21,佛缘之旅1,0,青岩寺专线保证质量价格最低
18297096,46,2007-07-05,5班NO.1,4263,五班永远的no.1
18297097,15,2006-02-22,疯狂酒吧,1462,娱乐中心
18297098,9,2006-04-11,毛毛的群,60,9035764langmanchu密码123132121.10.104.27杀戮之硝烟四起http://www.haosf.c<br/>
18297099,4,2005-12-09,一生一世,393,自己的命运自己把握
18297100,16,2005-12-10,☆永恆芝亱★,68,永恒之夜公会群。
18297101,61,2008-11-02,————爱,4216,一人有难全团帮忙一人被踩全族灭之
18297102,99,2005-12-02,安徽人在广东创业3群,2618,安徽人在广州欢迎安徽老乡加入<br/>www.8888r.com博客会员，请加入18184384<br/>
18297103,7,2009-09-19,武昌办,0,
18297104,25,2006-12-03,foreverfriendship,2751,小学群...
18297105,1,2007-09-30,心痛2010,4266,友谊地久天长
18297106,3,2008-11-19,新梅死党,314,
18297107,29,2005-12-02,充满爱的世界,2145,只要你加我就证明你爱我!!!
18297108,3,2006-09-04,Bǔ愿~↘失迲ni∈,2876,-----能吹的往进冲-----
18297109,1,2006-02-25,待定,395,
18297110,39,2005-12-09,骑着毛驴追西施,0,<br/>唾沫是用来数钞票的，而不是用来讲道理的。
18297111,30,2005-12-18,惠东*凯越,353,新凯越，新超越！意远，志远！
18297112,1,2007-10-09,1111,303,茂名市第十六中学
18297113,3,2006-06-22,同学,4279,
18297114,11,2006-03-02,同一片天空下,319,我们生活在同一片天空下却未能相见，愿缘分来指引我们早日相遇
18297115,10,2005-12-09,游戏交流群,4,
18297116,12,2005-12-02,`~`~`~`~`~`~`~`~`~`~,2883,朋友，祝你天天开心。
18297117,26,2008-10-04,~~(╯﹏╰)…悅,1282,
18297118,58,2005-12-02,`叁年二班,187,
18297119,8,2006-04-04,群里送话费，看群公告,187,免费拿話費兩百块!群里的朋友们用手机拨打12590715664参加娱乐大本营就可以了，我今天
18297120,19,2010-10-30,追梦天涯,4294,
18297121,22,2006-06-06,亲朋密友《以纯》,50,o媽媽説.伱要記住噢`這個丗屆上沒有⒈個人値嘚伱為她哭。唯Уī値嘚讓伱為她哭滴那
18297122,27,2005-12-09,拒绝孤独,146,我什么都不是
18297123,3,2005-12-02,国际贸易,393,恭喜发财
18297124,4,2005-12-19,祢捯底湘怎样？,4159,大家可以扯犊子可以谈恋爱嘿嘿没人干涉啊`````
18297125,37,2005-12-29,开心就好,319,一切开心就好
18297126,65,2005-12-02,环境工程2003级,395,没有人是无价值的——人人都是一座宝藏，值的你花一番功夫去挖掘
